subj	task_num	task	trial_num	scene	obj	obj_type	conf	rk_judg	rt_conf	rt_rkj
12	1	Memorization	1	Living room	Christmas stocking	New (Lure)	1	New	2.41474899998866	n/a
12	1	Memorization	2	Bathroom	Bodywash	New (Lure)	1	New	1.1460779001936316	n/a
12	1	Memorization	3	Bathroom B	Deodorant spray	Target	6	Remember	1.849942399887368	5.079878400079906
12	1	Memorization	4	Kitchen	Cookbook	New (Lure)	1	New	4.354476799955592	n/a
12	1	Memorization	5	Bedroom A	MP3 player	Distractor	2	New	1.6473938999697566	n/a
12	1	Memorization	6	Bathroom	Perfume	New (Lure)	1	New	2.1258068999741226	n/a
12	1	Memorization	7	Kitchen B	Microwave	Target	5	Remember	7.700887500075623	1.2559559000656009
12	1	Memorization	8	Bedroom A	Decorative owl	Distractor	1	New	1.2001836998388171	n/a
12	1	Memorization	9	Office B	Computer screen	Target	6	Know	1.0677702999673784	8.239932400174439
12	1	Memorization	10	Living room B	Crucifix	Distractor	3	New	2.1747669999022037	n/a
12	1	Memorization	11	Office	Snow globe	New (Lure)	2	New	3.709805700229481	n/a
12	1	Memorization	12	Kitchen	Chopsticks	New (Lure)	1	New	1.6062650000676513	n/a
12	1	Memorization	13	Bathroom	Spotlight	New (Lure)	1	New	0.9567954998929054	n/a
12	1	Memorization	14	Bedroom A	Hand fan	Target	6	Remember	2.138760200003162	1.6159481001086533
12	1	Memorization	15	Office B	Magnifying glass	Distractor	2	New	1.01319620013237	n/a
12	1	Memorization	16	Bathroom B	Curling iron	Target	6	Remember	1.0164900000672787	1.3997845000121742
12	1	Memorization	17	Bedroom	Toy train	New (Lure)	1	New	2.0181106999516487	n/a
12	1	Memorization	18	Bathroom B	Plunger	Target	6	Remember	1.5415445000398904	1.3679013000801206
12	1	Memorization	19	Office B	Letter holder	Distractor	2	New	5.220605900045484	n/a
12	1	Memorization	20	Living room B	Banjo	Distractor	2	New	0.6115580999758095	n/a
12	1	Memorization	21	Bathroom B	Towel dryer	Distractor	3	New	3.276033299975097	n/a
12	1	Memorization	22	Kitchen	Blender	New (Lure)	2	New	3.9415154000744224	n/a
12	1	Memorization	23	Kitchen B	Kitchen herbs	Target	6	Know	1.72959899995476	1.183746499940753
12	1	Memorization	24	Office B	Paper racks	Target	5	Know	3.630424599861726	0.887897300068289
12	1	Memorization	25	Bedroom A	Poster	Target	6	Remember	2.059526199940592	1.663911399897188
12	1	Memorization	26	Kitchen	Strawberries	New (Lure)	2	New	2.267956200055778	n/a
12	1	Memorization	27	Bathroom B	Manicure set	Target	4	Know	4.539352799998596	0.7918984000571072
12	1	Memorization	28	Bedroom	Tie	New (Lure)	2	New	2.5074432999826968	n/a
12	1	Memorization	29	Kitchen B	Banana	Distractor	2	New	1.19864990003407	n/a
12	1	Memorization	30	Kitchen	Stovetop	New (Lure)	2	New	2.1488270999398082	n/a
12	1	Memorization	31	Bedroom A	Jewelry	Distractor	2	New	1.1645975999999791	n/a
12	1	Memorization	32	Bathroom B	Hairbrush	Target	4	Know	2.0749986998271197	1.375850799959153
12	1	Memorization	33	Living room B	Radio	Target	6	Remember	1.4905820998828858	1.4078983999788761
12	1	Memorization	34	Bathroom	Shaving gel	New (Lure)	2	New	1.0777346999384463	n/a
12	1	Memorization	35	Living room B	Painting	Target	4	Know	2.0526275001466274	1.7758979999925941
12	1	Memorization	36	Bedroom	Reading lights	New (Lure)	2	New	1.1411431001033634	n/a
12	1	Memorization	37	Office B	Printer	Target	5	Know	2.204238399863243	1.159920800011605
12	1	Memorization	38	Kitchen B	Toaster	Distractor	2	New	0.9007013000082225	n/a
12	1	Memorization	39	Bedroom	Glasses	New (Lure)	2	New	1.3440992999821901	n/a
12	1	Memorization	40	Office	Air conditioner	New (Lure)	2	New	1.9491669998969883	n/a
12	1	Memorization	41	Kitchen	Almonds	New (Lure)	1	New	1.3822217001579702	n/a
12	1	Memorization	42	Kitchen	Cutting board	New (Lure)	2	New	0.8510922999121249	n/a
12	1	Memorization	43	Bathroom	Shaving mirror	New (Lure)	1	New	0.7825464000925422	n/a
12	1	Memorization	44	Bedroom A	Handbag	Target	6	Remember	1.8630403999704868	1.5518922000192106
12	1	Memorization	45	Kitchen B	Corkscrew	Target	6	Remember	1.327575600007549	2.7202155999839306
12	1	Memorization	46	Office B	Microphone	Distractor	1	New	0.9694326999597251	n/a
