subj	task_num	task	trial_num	scene	obj	timeout	rt
8	1	Memorization	31	Bathroom B	Curling iron	n/a	0.65775562797404
8	1	Memorization	32	Office A	Calculator	n/a	1.1956119045476616
8	1	Memorization	33	Kitchen B	Kitchen herbs	n/a	1.0412564304398817
8	1	Memorization	34	Kitchen B	Pepper mill	n/a	0.6663092977402348
8	1	Memorization	35	Office A	Donuts	n/a	0.5532351493129561
8	1	Memorization	36	Bathroom B	Manicure set	n/a	1.4678758628703468
8	1	Memorization	37	Kitchen B	Broom	n/a	1.170447019937554
8	1	Memorization	38	Kitchen B	Turkey	n/a	1.3249848574913914
8	1	Memorization	39	Office A	Newspaper	n/a	0.9982679612983593
8	1	Memorization	40	Kitchen B	Corkscrew	n/a	0.7234885876456069
8	1	Memorization	41	Living room B	Flowers	n/a	0.972837991647238
8	1	Memorization	42	Bedroom A	Pillow	n/a	0.5340077763722946
8	1	Memorization	43	Kitchen B	Buns	n/a	1.314374784970556
8	1	Memorization	44	Bathroom B	Laundry basket	n/a	0.6236184525723707
8	1	Memorization	45	Living room B	Candle	n/a	1.451466293494596
8	1	Memorization	46	Bedroom A	Poster	n/a	1.04787670749168
8	1	Memorization	47	Bathroom B	Towel stack	n/a	1.2077762088406985
8	1	Memorization	48	Bedroom A	Alarm clock	n/a	0.718908916972751
8	1	Memorization	49	Kitchen B	Soup	n/a	0.5866478910472519
8	1	Memorization	50	Living room B	Painting	n/a	0.8307399112458224
8	2	Search	1	Office B	Computer screen	0	1.2043142998591065
8	2	Search	2	Office B	Multi socket	0	1.107473999960348
8	2	Search	3	Living room A	Fan	0	5.794810499995947
8	2	Search	4	Bathroom A	Toilet brush	0	1.4896919999737293
8	2	Search	5	Kitchen A	Sponge	0	2.772421999834478
8	2	Search	6	Kitchen A	Pizza leftovers	0	1.2962290002033114
8	2	Search	7	Kitchen A	Bread	0	0.7572383000515401
8	2	Search	8	Office B	Paper racks	0	1.8673137999139726
8	2	Search	9	Kitchen A	Travel mug	0	3.3717582998797297
8	2	Search	10	Living room A	Tablet computer	0	1.7790149999782443
8	2	Search	11	Office B	Globe	0	1.926551700104028
8	2	Search	12	Bedroom B	Horseshoe	0	1.999524800106883
8	2	Search	13	Living room A	Vases	0	3.1180934000294656
8	2	Search	14	Bathroom A	Shampoo	0	1.0992460001725703
8	2	Search	15	Bedroom B	Headphones	0	2.0412757000885904
8	2	Search	16	Living room A	Television	0	1.042501199990511
8	2	Search	17	Bathroom A	Rubber duck	0	1.7749139000661671
8	2	Search	18	Bathroom A	Toothbrushes	0	2.2601268000435084
8	2	Search	19	Living room A	Aquarium	0	1.5725784001406282
8	2	Search	20	Office B	Printer	0	0.8696274000685662
8	2	Search	21	Living room A	Pot plant	0	0.8602706000674516
8	2	Search	22	Bedroom B	Camera	0	2.6260738000273705
8	2	Search	23	Bedroom B	Dartboard	0	0.6854912999551743
8	2	Search	24	Living room A	Loudspeaker	0	1.1626374998595566
8	2	Search	25	Office B	Keyboard	0	0.9539342999923974
8	2	Search	26	Kitchen A	Baby bottles	0	0.8709799000062048
8	2	Search	27	Living room A	Remote control	0	1.3238306001294404
8	2	Search	28	Bedroom B	Cereal	0	1.4948733998462558
8	2	Search	29	Kitchen A	Spatula	0	1.2186827000696212
8	2	Search	30	Kitchen A	Dish rack	0	2.7941141000483185
8	2	Search	31	Kitchen A	Pan	0	0.6145703999791294
8	2	Search	32	Bedroom B	Football	0	0.6759476999286562
8	2	Search	33	Bedroom B	Dustpan	0	8.077388300094754
8	2	Search	34	Office B	CD	0	1.3391513000242412
8	2	Search	35	Living room A	Nachos	0	0.6126637998968363
8	2	Search	36	Office B	Sandwich	0	1.088046699995175
8	2	Search	37	Bathroom A	Hair dryer	0	3.251937799854204
8	2	Search	38	Bedroom B	Baseball bat	0	1.507808699971065
8	2	Search	39	Kitchen A	Cheese grater	0	2.6215117999818176
8	2	Search	40	Bathroom A	Comb	0	0.6439837000798434
8	2	Search	41	Bathroom A	Toothpaste	0	0.4046008998993784
8	2	Search	42	Bathroom A	Slippers	0	0.6625006999820471
8	2	Search	43	Bathroom A	Toilet paper	0	0.8127701999619603
8	2	Search	44	Kitchen A	Paper towels	0	1.2917541000060737
8	2	Search	45	Bedroom B	Trophy	0	1.0465860997792333
8	2	Search	46	Office B	Parcel	0	1.0441805999726057
8	2	Search	47	Office B	Ruler	0	4.193561099935323
8	2	Search	48	Living room A	Books	0	1.404995399992913
8	2	Search	49	Bathroom A	Soap bar	0	1.244763599941507
8	2	Search	50	Bedroom B	Drinking bottle	0	2.339816299965605
