subj	task_num	task	trial_num	scene	obj	obj_type	conf	rk_judg	rt_conf	rt_rkj
28	1	Memorization	1	Bathroom B	Soap dispenser	Target	6	Know	2.325482800602913	3.391940999776125
28	1	Memorization	2	Kitchen A	Bowls	Distractor	1	New	1.3612840995192528	n/a
28	1	Memorization	3	Living room	Ferrero Rocher glass	New (Lure)	1	New	1.5641868002712727	n/a
28	1	Memorization	4	Kitchen	Almonds	New (Lure)	1	New	0.6432053996250033	n/a
28	1	Memorization	5	Bathroom B	Deodorant spray	Target	2	New	4.431779999285936	n/a
28	1	Memorization	6	Office A	Scissors	Target	1	New	1.1231948994100094	n/a
28	1	Memorization	7	Living room	Toy bricks	New (Lure)	1	New	0.39663320034742355	n/a
28	1	Memorization	8	Living room B	Mug	Target	1	New	0.8780592000111938	n/a
28	1	Memorization	9	Bathroom B	Plunger	Target	6	Know	2.32277109939605	3.0078161004930735
28	1	Memorization	10	Bathroom B	Picture frames	Distractor	1	New	3.650406500324607	n/a
28	1	Memorization	11	Kitchen	Strawberries	New (Lure)	1	New	0.6900579007342458	n/a
28	1	Memorization	12	Office	Box files	New (Lure)	1	New	0.7553130006417632	n/a
28	1	Memorization	13	Bathroom	Cups	New (Lure)	1	New	0.552610999904573	n/a
28	1	Memorization	14	Office	Seat cushion	New (Lure)	1	New	0.6431443998590112	n/a
28	1	Memorization	15	Bathroom B	Pottery jars	Distractor	1	New	0.45775230042636395	n/a
28	1	Memorization	16	Living room B	Metronome	Distractor	1	New	0.6827050000429153	n/a
28	1	Memorization	17	Office A	Hole puncher	Target	6	Know	1.3243998996913433	1.8160549998283386
28	1	Memorization	18	Kitchen A	Travel mug	Target	6	Know	1.2779174000024796	1.8559508994221687
28	1	Memorization	19	Office A	Fruit bowl	Distractor	1	New	1.0444120997563004	n/a
28	1	Memorization	20	Bathroom B	Towel dryer	Distractor	1	New	0.7584814000874758	n/a
28	1	Memorization	21	Bedroom	African art	New (Lure)	1	New	0.5964100994169712	n/a
28	1	Memorization	22	Office A	Candy bar	Target	6	Know	1.6293976996093988	2.047947100363672
28	1	Memorization	23	Office A	Tape dispenser	Target	6	Know	2.467896499671042	1.815985300578177
28	1	Memorization	24	Living room B	Clef	Distractor	1	New	0.49379010032862425	n/a
28	1	Memorization	25	Kitchen A	Sponge	Target	5	Remember	3.475789099931717	3.919912900775671
28	1	Memorization	26	Office A	Calendar	Target	1	New	3.698812900111079	n/a
28	1	Memorization	27	Bathroom	Jewlery box	New (Lure)	1	New	0.8607371002435684	n/a
28	1	Memorization	28	Bathroom B	Manicure set	Target	6	Know	0.32929350063204765	1.6478866999968886
28	1	Memorization	29	Kitchen	Kitchen tools	New (Lure)	1	New	0.5567196002230048	n/a
28	1	Memorization	30	Bedroom B	Statue	Distractor	1	New	0.37183010019361973	n/a
28	1	Memorization	31	Living room	Wreath	New (Lure)	1	New	0.5537908999249339	n/a
28	1	Memorization	32	Bedroom	Dumb bell	New (Lure)	1	New	0.3651787005364895	n/a
28	1	Memorization	33	Bathroom	Thermometer	New (Lure)	1	New	0.5073698004707694	n/a
28	1	Memorization	34	Bathroom	Golden branches	New (Lure)	1	New	0.5126983998343349	n/a
28	1	Memorization	35	Bathroom	Pocket mirror	New (Lure)	1	New	0.4103202000260353	n/a
28	1	Memorization	36	Bedroom	Teddy bear	New (Lure)	1	New	0.6341048004105687	n/a
28	1	Memorization	37	Bedroom B	Electric guitar	Distractor	1	New	0.6300645992159843	n/a
28	1	Memorization	38	Kitchen	Cutting board	New (Lure)	1	New	0.4830358000472188	n/a
28	1	Memorization	39	Office	Chewing gum	New (Lure)	1	New	0.5540436999872327	n/a
28	1	Memorization	40	Bathroom B	Curling iron	Target	6	Know	1.4249348994344473	1.1839016992598772
28	1	Memorization	41	Bedroom B	Apple	Distractor	1	New	0.5282526006922126	n/a
28	1	Memorization	42	Bedroom	Lighter	New (Lure)	1	New	0.3328523002564907	n/a
28	1	Memorization	43	Living room B	Record player	Target	6	Know	1.2607860006392002	1.223907400853932
28	1	Memorization	44	Bathroom	Trashcan	New (Lure)	1	New	0.5999897997826338	n/a
28	1	Memorization	45	Bedroom	Decorative wood	New (Lure)	1	New	0.5486016999930143	n/a
28	1	Memorization	46	Office	World map	New (Lure)	1	New	0.6670233001932502	n/a
28	1	Memorization	47	Bedroom B	Smartwatch	Distractor	1	New	0.5131214996799827	n/a
28	1	Memorization	48	Bathroom B	Hairbrush	Target	6	Know	1.2823949996381998	1.447983999736607
28	1	Memorization	49	Kitchen A	Pastries	Distractor	1	New	1.041685400530696	n/a
28	1	Memorization	50	Office	Car key	New (Lure)	1	New	1.1228493005037308	n/a
28	1	Memorization	51	Bathroom B	Razor	Target	1	New	0.7458533998578787	n/a
28	1	Memorization	52	Office A	Bonsai	Distractor	1	New	1.0032636998221278	n/a
28	1	Memorization	53	Living room	Blu-ray discs	New (Lure)	1	New	0.48386509995907545	n/a
28	1	Memorization	54	Bedroom	Decorative cat	New (Lure)	1	New	0.6052770996466279	n/a
28	1	Memorization	55	Bedroom	Earphones	New (Lure)	1	New	0.6626810003072023	n/a
28	1	Memorization	56	Bedroom	Cage	New (Lure)	1	New	0.7315419996157289	n/a
28	1	Memorization	57	Kitchen A	Cheese grater	Target	6	Know	0.6027849996462464	1.487907299771905
28	1	Memorization	58	Bedroom	Telescope	New (Lure)	1	New	0.1229116003960371	n/a
28	1	Memorization	59	Living room B	Candle	Target	6	Know	1.2986775003373623	0.8078654995188117
28	1	Memorization	60	Bathroom	Casket	New (Lure)	1	New	0.37021240033209324	n/a
28	1	Memorization	61	Living room	Shoes	New (Lure)	1	New	0.49267319962382317	n/a
28	1	Memorization	62	Living room B	Cactus	Target	1	New	0.5822067996487021	n/a
28	1	Memorization	63	Living room	Candles	New (Lure)	1	New	0.8588431999087334	n/a
28	1	Memorization	64	Office A	Telephone	Target	1	New	0.7644696002826095	n/a
28	1	Memorization	65	Bedroom	Blanket	New (Lure)	1	New	0.80482819955796	n/a
28	1	Memorization	66	Living room B	Wall clock	Target	5	Know	4.229221000336111	2.2718787007033825
28	1	Memorization	67	Bedroom B	Horseshoe	Target	6	Know	2.195213499478996	1.2399217998608947
28	1	Memorization	68	Bedroom B	Baseball bat	Target	6	Know	0.17203749995678663	1.1518661007285118
28	1	Memorization	69	Living room B	Laptop	Target	1	New	1.0110122002661228	n/a
28	1	Memorization	70	Living room B	Crucifix	Distractor	1	New	0.7554919999092817	n/a
28	1	Memorization	71	Kitchen A	Baby bottles	Target	6	Know	0.5959835005924106	0.9839858999475837
28	1	Memorization	72	Office A	Donuts	Target	6	Know	0.299061699770391	1.11978580057621
28	1	Memorization	73	Bathroom	Electric toothbrush	New (Lure)	1	New	0.8048682007938623	n/a
28	1	Memorization	74	Living room B	Flowers	Target	6	Know	0.9406494004651904	0.9519171994179487
28	1	Memorization	75	Kitchen	Kitchen towel	New (Lure)	1	New	0.6119897998869419	n/a
28	1	Memorization	76	Office A	Calculator	Target	1	New	0.04409059975296259	n/a
28	1	Memorization	77	Bedroom B	Headphones	Target	1	New	1.6000765999779105	n/a
28	1	Memorization	78	Bedroom B	Trophy	Target	6	Know	0.15489900019019842	1.1599640008062124
28	1	Memorization	79	Bedroom	DVD	New (Lure)	1	New	1.623294299468398	n/a
28	1	Memorization	80	Bedroom B	Inhaler	Distractor	1	New	0.6888097999617457	n/a
28	1	Memorization	81	Kitchen	Muffins	New (Lure)	1	New	0.6149646006524563	n/a
