subj	task_num	task	trial_num	scene	obj	obj_type	conf	rk_judg	rt_conf	rt_rkj
20	1	Memorization	1	Office	Correction fluid	New (Lure)	2	New	5.433289499953389	n/a
20	1	Memorization	2	Bedroom A	Jewelry	Distractor	1	New	4.223591899964958	n/a
20	1	Memorization	3	Bathroom	Magazine	New (Lure)	3	New	3.6269529999699444	n/a
20	1	Memorization	4	Kitchen B	Turkey	Target	6	Remember	0.3615392000647262	2.5039007000159472
20	1	Memorization	5	Bathroom	Room spray	New (Lure)	2	New	3.1724916000384837	n/a
20	1	Memorization	6	Kitchen B	Banana	Distractor	2	New	3.773423400009051	n/a
20	1	Memorization	7	Living room A	Aquarium	Target	6	Remember	1.5197956000920385	1.5679049999453127
20	1	Memorization	8	Bedroom	Toy train	New (Lure)	2	New	8.07886749994941	n/a
20	1	Memorization	9	Bedroom A	Poster	Target	6	Remember	1.547813400044106	1.5198774999007583
20	1	Memorization	10	Office A	Fruit bowl	Distractor	2	New	1.8733300999738276	n/a
20	1	Memorization	11	Office	Batteries	New (Lure)	4	Know	2.181866699946113	1.9118273999774829
20	1	Memorization	12	Living room	Controller	New (Lure)	1	New	1.4708474000217393	n/a
20	1	Memorization	13	Bedroom	Tie	New (Lure)	1	New	1.1617061001015827	n/a
20	1	Memorization	14	Bathroom A	Rubber duck	Target	5	Know	4.357628299971111	1.7199508000630885
20	1	Memorization	15	Bathroom A	Wall lamp	Distractor	3	New	2.4835765999741852	n/a
20	1	Memorization	16	Office A	Flamingoes	Distractor	2	New	1.5560575999552384	n/a
20	1	Memorization	17	Kitchen B	Buns	Target	6	Remember	1.06013030000031	1.8318951999535784
20	1	Memorization	18	Living room A	Router	Distractor	3	New	8.550450199982151	n/a
20	1	Memorization	19	Office A	Encyclopedia	Target	6	Remember	3.7951299999840558	1.5838741000043228
20	1	Memorization	20	Office	Car key	New (Lure)	3	New	1.7320009999675676	n/a
20	1	Memorization	21	Bedroom A	Lamp	Target	3	New	1.7310836999677122	n/a
20	1	Memorization	22	Kitchen	Jugs	New (Lure)	2	New	5.155143299954943	n/a
20	1	Memorization	23	Bedroom	Bags	New (Lure)	2	New	0.7469461000291631	n/a
20	1	Memorization	24	Bathroom A	Soap bar	Target	3	New	1.7630078999791294	n/a
20	1	Memorization	25	Living room	Binoculars	New (Lure)	2	New	0.6278973999433219	n/a
20	1	Memorization	26	Living room A	Books	Target	6	Remember	7.908647200092673	2.271882400033064
20	1	Memorization	27	Bedroom	Wooden squirrel	New (Lure)	3	New	1.6268445999594405	n/a
20	1	Memorization	28	Bedroom A	Clothes hanger	Target	6	Remember	1.2900594000238925	1.0077748000621796
