subj	task_num	task	trial_num	scene	obj	timeout	rt
15	1	Search	1	Office B	Parcel	0	1.40512719983235
15	1	Search	2	Bedroom A	Lipstick	0	2.3428146997466683
15	1	Search	3	Office B	Multi socket	0	1.5450899000279605
15	1	Search	4	Kitchen B	Pepper mill	0	1.7656437000259757
15	1	Search	5	Bathroom B	Deodorant spray	0	8.572588000446558
15	1	Search	6	Kitchen B	Buns	0	2.534587000031024
15	1	Search	7	Bathroom B	Manicure set	0	5.363594199996442
15	1	Search	8	Living room A	Loudspeaker	0	2.4664902999065816
15	1	Search	9	Kitchen B	Pots	0	3.1108985003083944
15	1	Search	10	Bathroom B	Pills	0	1.6487428997643292
15	1	Search	11	Bathroom B	Plunger	0	1.6423597000539303
15	1	Search	12	Living room A	Pot plant	0	1.7254252000711858
15	1	Search	13	Bathroom B	Razor	0	3.4240260999649763
15	1	Search	14	Bedroom A	Sunglasses	0	1.1108421999961138
15	1	Search	15	Office B	Printer	0	2.138081599958241
15	1	Search	16	Bedroom A	Alarm clock	0	2.665430599823594
15	1	Search	17	Kitchen B	Microwave	0	1.9870306998491287
15	1	Search	18	Living room A	Remote control	0	1.658936900086701
15	1	Search	19	Living room A	Nachos	0	1.8298309003002942
15	1	Search	20	Bathroom B	Laundry basket	0	1.1009524995461106
15	1	Search	21	Office B	Sandwich	0	2.0201677000150084
15	1	Search	22	Office B	Keyboard	0	2.3073442997410893
15	1	Search	23	Kitchen B	Turkey	0	1.3532611997798085
15	1	Search	24	Living room A	Books	0	2.619676799979061
15	1	Search	25	Office B	CD	0	2.728412499651313
15	1	Search	26	Kitchen B	Coffee maker	0	2.656227800063789
15	1	Search	27	Living room A	Tablet computer	0	3.915441600140184
15	1	Search	28	Bedroom A	Basketball	0	1.7905476000159979
15	1	Search	29	Bathroom B	Curling iron	0	2.0136138000525534
15	1	Search	30	Bedroom A	Clothes hanger	0	2.8986903000622988
15	1	Search	31	Living room A	Vases	0	2.5462473002262414
15	1	Search	32	Bedroom A	Poster	0	1.4840831998735666
15	1	Search	33	Bathroom B	Towel stack	0	1.7000627997331321
15	1	Search	34	Living room A	Aquarium	0	2.8873449000529945
15	1	Search	35	Bathroom B	Soap dispenser	0	2.0125385001301765
15	1	Search	36	Kitchen B	Kitchen herbs	0	2.809975099749863
