subj	task_num	task	trial_num	scene	obj	timeout	rt
4	1	Memorization	1	Office A	Newspaper	n/a	1.435520397535667
4	1	Memorization	2	Living room A	Books	n/a	1.4837880210880896
4	1	Memorization	3	Office A	Encyclopedia	n/a	0.608500189326095
4	1	Memorization	4	Bathroom A	Hair dryer	n/a	0.9606310214504938
4	1	Memorization	5	Living room A	Fan	n/a	1.0553008259765204
4	1	Memorization	6	Living room A	Nachos	n/a	1.4504041154648801
4	1	Memorization	7	Living room A	Tablet computer	n/a	1.427282414050873
4	1	Memorization	8	Kitchen A	Paper towels	n/a	0.7915340727512504
4	1	Memorization	9	Living room A	Television	n/a	0.9806062558152372
4	1	Memorization	10	Bedroom A	Lamp	n/a	0.7113437225085532
4	1	Memorization	11	Office A	Calculator	n/a	0.5448023332970907
4	1	Memorization	12	Office A	Telephone	n/a	0.8811980631267654
4	1	Memorization	13	Bathroom A	Soap bar	n/a	0.843968689725577
4	1	Memorization	14	Kitchen A	Dish rack	n/a	1.085618558645649
4	1	Memorization	15	Living room A	Vases	n/a	1.3603600106171587
4	1	Memorization	16	Kitchen A	Baby bottles	n/a	0.9196890505380754
4	1	Memorization	17	Living room A	Aquarium	n/a	1.0465057477004813
4	1	Memorization	18	Kitchen A	Spatula	n/a	1.0830206391503312
4	1	Memorization	19	Office A	Scissors	n/a	0.7984791138192425
4	1	Memorization	20	Kitchen A	Bread	n/a	0.5379685204987954
4	1	Memorization	21	Office A	Donuts	n/a	0.6803464343741855
4	1	Memorization	22	Bedroom A	Poster	n/a	0.5256955600182488
4	1	Memorization	23	Office A	Hole puncher	n/a	0.7623054675442088
4	1	Memorization	24	Office A	Calendar	n/a	0.6491324510687407
4	1	Memorization	25	Bedroom A	Pillow	n/a	1.3097776336908784
4	1	Memorization	26	Bathroom A	Toilet paper	n/a	1.177323313931858
4	1	Memorization	27	Bathroom A	Rubber duck	n/a	0.6554577398976671
4	1	Memorization	28	Kitchen A	Sponge	n/a	0.6042770371188777
4	1	Memorization	29	Bedroom A	Sunglasses	n/a	0.5491321368768866
4	1	Memorization	30	Bathroom A	Toothbrushes	n/a	1.16151085253449
4	1	Memorization	31	Bathroom A	Toothpaste	n/a	1.0307778659180569
4	1	Memorization	32	Bedroom A	Alarm clock	n/a	0.969093251798546
4	1	Memorization	33	Living room A	Remote control	n/a	1.4837544402203908
4	1	Memorization	34	Kitchen A	Pizza leftovers	n/a	0.8256943384337362
4	1	Memorization	35	Bathroom A	Shampoo	n/a	0.8276027547044116
4	1	Memorization	36	Living room A	Loudspeaker	n/a	0.9475133130617294
4	1	Memorization	37	Bathroom A	Slippers	n/a	1.1427486991370341
4	1	Memorization	38	Bedroom A	Hand fan	n/a	1.0629646766327445
4	1	Memorization	39	Office A	Candy bar	n/a	0.9965773523850601
4	1	Memorization	40	Bathroom A	Comb	n/a	1.2460008042294977
