subj	task_num	task	trial_num	scene	obj	obj_type	conf	rk_judg	rt_conf	rt_rkj
30	1	Memorization	1	Kitchen	Place setting	New (Lure)	4	Know	18.92010879982263	2.9679022999480367
30	1	Memorization	2	Bathroom	Roll-on deodorant	New (Lure)	1	New	4.102102699689567	n/a
30	1	Memorization	3	Bedroom B	Football	Target	6	Remember	2.197083500213921	4.319846199825406
30	1	Memorization	4	Kitchen A	Pizza leftovers	Target	6	Remember	1.8531125001609325	2.071785199455917
30	1	Memorization	5	Kitchen A	Cheese grater	Target	6	Remember	1.5810985006392002	1.8159462995827198
30	1	Memorization	6	Kitchen	Pasta jar	New (Lure)	1	New	1.5644811000674963	n/a
30	1	Memorization	7	Living room A	Loudspeaker	Target	6	Remember	1.0392679003998637	1.7599804000928998
30	1	Memorization	8	Living room	Wreath	New (Lure)	1	New	1.446132299490273	n/a
30	1	Memorization	9	Office A	Newspaper	Target	6	Remember	2.54797019995749	1.3999111000448465
30	1	Memorization	10	Living room	VR headset	New (Lure)	1	New	1.308337900787592	n/a
30	1	Memorization	11	Bedroom	Ironing board	New (Lure)	1	New	6.407324000261724	n/a
30	1	Memorization	12	Bathroom	Pacifier	New (Lure)	3	New	5.477783399634063	n/a
30	1	Memorization	13	Living room A	Router	Distractor	4	Know	6.733093099668622	2.631905800662935
30	1	Memorization	14	Kitchen	Electric kettle	New (Lure)	4	Know	1.9319104002788663	1.231874999590218
30	1	Memorization	15	Living room A	Television	Target	6	Remember	1.3465965995565057	1.551915400661528
30	1	Memorization	16	Bedroom	Telescope	New (Lure)	3	New	1.7988676996901631	n/a
30	1	Memorization	17	Living room A	Pot plant	Target	5	Remember	1.3890578001737595	7.071959000080824
30	1	Memorization	18	Bathroom	Detergent	New (Lure)	1	New	5.168551099486649	n/a
30	1	Memorization	19	Bathroom	Sea shell	New (Lure)	3	New	2.8546687001362443	n/a
30	1	Memorization	20	Office	Drive	New (Lure)	1	New	5.220930200070143	n/a
30	1	Memorization	21	Bathroom A	Shampoo	Target	6	Remember	1.4825729001313448	1.10386379994452
30	1	Memorization	22	Bedroom B	Drinking bottle	Target	5	Know	1.2058426002040505	1.56798579916358
30	1	Memorization	23	Living room A	Remote control	Target	5	Know	1.5156324999406934	1.6239236993715167
30	1	Memorization	24	Office A	Notebook	Distractor	3	New	1.9804106997326016	n/a
30	1	Memorization	25	Living room A	Hat	Distractor	1	New	1.3310214998200536	n/a
30	1	Memorization	26	Bedroom	Bags	New (Lure)	1	New	1.3818666003644466	n/a
30	1	Memorization	27	Living room	Robot vacuum	New (Lure)	2	New	1.7158918995410204	n/a
30	1	Memorization	28	Office A	Tape dispenser	Target	6	Remember	3.3092057993635535	1.231904400512576
30	1	Memorization	29	Bedroom	African art	New (Lure)	2	New	1.2771421000361443	n/a
30	1	Memorization	30	Kitchen	Garlic	New (Lure)	2	New	5.2127851992845535	n/a
30	1	Memorization	31	Kitchen	Tea	New (Lure)	1	New	2.0330028999596834	n/a
30	1	Memorization	32	Office A	Telephone	Target	5	Know	2.8932440001517534	10.951987999491394
30	1	Memorization	33	Bedroom B	Trophy	Target	6	Remember	1.3078439999371767	1.831839100457728
30	1	Memorization	34	Bedroom	Decorative bull	New (Lure)	2	New	3.3156655998900533	n/a
30	1	Memorization	35	Kitchen A	Mangoes	Distractor	6	Know	1.3358528008684516	2.1759230997413397
30	1	Memorization	36	Living room	Guitar	New (Lure)	3	New	2.0934358006343246	n/a
30	1	Memorization	37	Bathroom A	Bath rug	Distractor	1	New	0.899783699773252	n/a
30	1	Memorization	38	Bathroom A	Toothbrushes	Target	6	Remember	1.386476299725473	2.0800168002024293
30	1	Memorization	39	Office A	Candy bar	Target	6	Remember	2.809869199991226	1.6959170000627637
30	1	Memorization	40	Bedroom B	Dustpan	Target	6	Remember	1.3620279002934694	1.159769999794662
30	1	Memorization	41	Bedroom	Earphones	New (Lure)	3	New	1.5191001007333398	n/a
30	1	Memorization	42	Office	Orbit art	New (Lure)	3	New	1.7321808999404311	n/a
30	1	Memorization	43	Bathroom A	Toilet brush	Target	6	Remember	0.9680705005303025	1.2399065997451544
30	1	Memorization	44	Office A	Hole puncher	Target	6	Remember	1.0410269005224109	0.7119212998077273
30	1	Memorization	45	Bathroom	Room spray	New (Lure)	1	New	1.9386061001569033	n/a
30	1	Memorization	46	Bathroom	Sock	New (Lure)	1	New	2.18823130056262	n/a
30	1	Memorization	47	Office A	Whisky	Distractor	6	Remember	1.5242473995313048	1.6078850999474525
30	1	Memorization	48	Living room	Baby stroller	New (Lure)	1	New	6.019456100650132	n/a
30	1	Memorization	49	Bedroom B	Baseball bat	Target	6	Remember	3.467642900533974	1.0959214000031352
30	1	Memorization	50	Kitchen A	Pan	Target	6	Remember	1.136200299486518	1.1039048004895449
30	1	Memorization	51	Kitchen A	Paper towels	Target	4	Know	1.627628500573337	1.30391910020262
30	1	Memorization	52	Bedroom	Pine cones	New (Lure)	1	New	1.7797111002728343	n/a
30	1	Memorization	53	Bathroom A	Rubber duck	Target	6	Remember	0.908767600543797	1.2078530993312597
30	1	Memorization	54	Living room	Candy box	New (Lure)	1	New	1.2310551004484296	n/a
30	1	Memorization	55	Bedroom	Teddy bear	New (Lure)	1	New	1.0130876991897821	n/a
30	1	Memorization	56	Kitchen	Mortar	New (Lure)	1	New	0.9807334998622537	n/a
30	1	Memorization	57	Kitchen A	Sponge	Target	6	Remember	0.5755153000354767	1.9119207998737693
30	1	Memorization	58	Bathroom A	Incense sticks	Distractor	6	Know	5.805777300149202	1.111880699172616
30	1	Memorization	59	Office A	Calendar	Target	6	Remember	1.1354851005598903	1.0239028008654714
30	1	Memorization	60	Office A	Encyclopedia	Target	6	Remember	0.8605009997263551	1.1278766002506018
30	1	Memorization	61	Kitchen A	Dish rack	Target	6	Remember	1.0020046001300216	1.0879146000370383
30	1	Memorization	62	Bedroom	Dumb bell	New (Lure)	4	Know	5.2968704998493195	1.1358545999974012
30	1	Memorization	63	Bedroom	Playmat	New (Lure)	1	New	0.808105000294745	n/a
30	1	Memorization	64	Office	Decorative bird	New (Lure)	1	New	0.5412598997354507	n/a
30	1	Memorization	65	Office A	Donuts	Target	6	Remember	1.0280299996957183	0.9999266006052494
30	1	Memorization	66	Bathroom A	Toilet paper	Target	6	Remember	0.5150293000042439	1.1998792998492718
30	1	Memorization	67	Bedroom B	Electric guitar	Distractor	5	Know	2.4201926002278924	1.6720424005761743
30	1	Memorization	68	Bathroom A	Towel hook	Distractor	5	Know	2.4842750001698732	1.0478680999949574
30	1	Memorization	69	Kitchen A	Deep fryer	Distractor	1	New	1.8228864995762706	n/a
30	1	Memorization	70	Office	Briefcase	New (Lure)	1	New	0.4152780994772911	n/a
30	1	Memorization	71	Bedroom	Tie	New (Lure)	1	New	3.701720300130546	n/a
30	1	Memorization	72	Living room A	Rubik's Cube	Distractor	3	New	2.027236300520599	n/a
30	1	Memorization	73	Living room	Toy ball	New (Lure)	1	New	3.0365357995033264	n/a
30	1	Memorization	74	Bathroom	Magazine	New (Lure)	2	New	3.4531298000365496	n/a
30	1	Memorization	75	Living room	Advent calendar	New (Lure)	1	New	0.9075936004519463	n/a
30	1	Memorization	76	Bedroom B	Apple	Distractor	3	New	1.0611134003847837	n/a
30	1	Memorization	77	Living room A	Tablet computer	Target	6	Remember	1.6681255996227264	4.359852100722492
30	1	Memorization	78	Bathroom A	Comb	Target	6	Remember	1.1301227007061243	0.8318247999995947
30	1	Memorization	79	Office	Flash drive	New (Lure)	1	New	0.7966096997261047	n/a
30	1	Memorization	80	Kitchen	Ginger	New (Lure)	1	New	1.0190031994134188	n/a
30	1	Memorization	81	Living room A	Aquarium	Target	6	Remember	1.2426969995722175	1.0238554999232292
30	1	Memorization	82	Bathroom	Sanitizer dispenser	New (Lure)	1	New	3.3790620006620884	n/a
30	1	Memorization	83	Bedroom	Decorative cat	New (Lure)	4	Know	1.13260930031538	1.255647700279951
30	1	Memorization	84	Office	Car key	New (Lure)	4	Know	1.1633671000599861	1.17581469938159
30	1	Memorization	85	Bedroom	Toy blocks	New (Lure)	1	New	0.5634394995868206	n/a
30	1	Memorization	86	Bedroom B	Cereal	Target	6	Remember	1.0591135993599892	1.927934399805963
30	1	Memorization	87	Kitchen A	Travel mug	Target	6	Remember	0.9402959002181888	0.8079426996409893
30	1	Memorization	88	Bedroom B	Horseshoe	Target	6	Remember	0.8765789996832609	1.1359002999961376
30	1	Memorization	89	Kitchen A	Bread	Target	6	Remember	0.5091818999499083	1.2799609992653131
30	1	Memorization	90	Office	Batteries	New (Lure)	1	New	0.7762845000252128	n/a
30	1	Memorization	91	Office A	Flamingoes	Distractor	5	Know	1.4806649992242455	1.0799219999462366
30	1	Memorization	92	Kitchen	Serving cart	New (Lure)	2	New	1.7434929003939033	n/a
30	1	Memorization	93	Bedroom B	Dartboard	Target	6	Remember	0.4176222998648882	1.4319003000855446
30	1	Memorization	94	Kitchen A	Bowls	Distractor	5	Know	1.290242400020361	0.9358808994293213
30	1	Memorization	95	Kitchen A	Pastries	Distractor	5	Know	1.0387872997671366	0.8877956001088023
30	1	Memorization	96	Bathroom	Cups	New (Lure)	2	New	1.3881358001381159	n/a
30	1	Memorization	97	Bedroom B	Statue	Distractor	4	Know	1.5238421997055411	1.05586429964751
30	1	Memorization	98	Living room	Binoculars	New (Lure)	4	Know	0.7822749000042677	1.039915299974382
30	1	Memorization	99	Living room	Tricycle	New (Lure)	1	New	2.0059189004823565	n/a
30	1	Memorization	100	Living room A	Fan	Target	4	Know	2.7471278999000788	1.824018499813974
30	1	Memorization	101	Bathroom A	Bathroom scales	Distractor	6	Remember	0.486000700853765	1.471912999637425
30	1	Memorization	102	Bathroom	Cleaning agent	New (Lure)	2	New	0.910776199772954	n/a
30	1	Memorization	103	Office A	Bonsai	Distractor	2	New	0.49859040044248104	n/a
30	1	Memorization	104	Kitchen	Chocolates	New (Lure)	3	New	0.7877089995890856	n/a
30	1	Memorization	105	Bedroom B	Smartwatch	Distractor	6	Know	0.7805368006229401	0.9759138002991676
30	1	Memorization	106	Bathroom A	Soap bar	Target	2	New	2.790544499643147	n/a
30	1	Memorization	107	Living room	Toy truck	New (Lure)	1	New	0.5630227001383901	n/a
30	1	Memorization	108	Living room A	Walnuts	Distractor	3	New	1.7509832996875048	n/a
30	1	Memorization	109	Office	World map	New (Lure)	1	New	1.7494557006284595	n/a
30	1	Memorization	110	Bedroom B	Inhaler	Distractor	6	Remember	0.7274269005283713	1.272019900381565
30	1	Memorization	111	Office A	Scissors	Target	6	Know	0.7519219005480409	1.671886700205505
30	1	Memorization	112	Bathroom	Chest	New (Lure)	1	New	0.6468980992212892	n/a
30	1	Memorization	113	Office A	Calculator	Target	6	Remember	1.3579328004270792	2.9118578992784023
30	1	Memorization	114	Kitchen A	Child's drawing	Distractor	6	Remember	1.6998267993330956	1.0878667999058962
30	1	Memorization	115	Kitchen	Muffins	New (Lure)	4	Know	1.2612468004226685	0.8559442004188895
30	1	Memorization	116	Office	Box files	New (Lure)	3	New	0.625343699939549	n/a
30	1	Memorization	117	Living room	Bells	New (Lure)	1	New	0.07676720060408115	n/a
30	1	Memorization	118	Living room	Rocking horse	New (Lure)	1	New	3.877831599675119	n/a
30	1	Memorization	119	Bedroom B	Camera	Target	6	Know	0.5317418994382024	2.3118898002430797
30	1	Memorization	120	Bathroom	Round box	New (Lure)	2	New	0.664249500259757	n/a
30	1	Memorization	121	Office	Typewriter	New (Lure)	1	New	1.8601729003712535	n/a
30	1	Memorization	122	Office	Shredder	New (Lure)	3	New	1.508350600488484	n/a
30	1	Memorization	123	Kitchen	Jugs	New (Lure)	3	New	2.0845634005963802	n/a
30	1	Memorization	124	Bedroom B	Headphones	Target	6	Remember	1.0459650997072458	1.3118728995323181
30	1	Memorization	125	Living room A	Nachos	Target	6	Remember	1.2586025996133685	0.9198638005182147
30	1	Memorization	126	Office	Umbrella	New (Lure)	3	New	0.889584599994123	n/a
30	1	Memorization	127	Bathroom	Necklace	New (Lure)	1	New	1.143520699813962	n/a
30	1	Memorization	128	Bedroom	Cage	New (Lure)	1	New	0.6155159007757902	n/a
30	1	Memorization	129	Bathroom	Mask	New (Lure)	1	New	0.5850978000089526	n/a
30	1	Memorization	130	Living room A	Vases	Target	6	Know	0.860020199790597	1.295920199714601
30	1	Memorization	131	Bathroom A	Toothpaste	Target	3	New	1.5001912005245686	n/a
30	1	Memorization	132	Kitchen	Stovetop	New (Lure)	6	Remember	1.0404860004782677	1.3839654000476003
30	1	Memorization	133	Office	Snow globe	New (Lure)	1	New	1.629177300259471	n/a
30	1	Memorization	134	Office A	Fruit bowl	Distractor	1	New	1.5069744000211358	n/a
30	1	Memorization	135	Office	Gong	New (Lure)	1	New	3.1300797006115317	n/a
30	1	Memorization	136	Bathroom A	Slippers	Target	6	Remember	1.5129852993413806	0.9918879000470042
30	1	Memorization	137	Bathroom A	Hair dryer	Target	6	Remember	0.4911505999043584	1.2559290993958712
