subj	task_num	task	trial_num	scene	obj	obj_type	conf	rk_judg	rt_conf	rt_rkj
29	1	Search	1	Bedroom	Sombrero	New (Lure)	1	New	2.075342300347984	n/a
29	1	Search	2	Office A	Whisky	Distractor	6	Know	2.2511761002242565	2.9358793003484607
29	1	Search	3	Office	Stapler	New (Lure)	2	New	1.0927933007478714	n/a
29	1	Search	4	Living room	Roses	New (Lure)	2	New	1.9077983004972339	n/a
29	1	Search	5	Bathroom A	Bath rug	Distractor	3	New	2.3640937004238367	n/a
29	1	Search	6	Office A	Tape dispenser	Target	6	Remember	3.848498100414872	2.7359281005337834
29	1	Search	7	Kitchen A	Dish rack	Target	6	Remember	1.010648200288415	1.2238144995644689
29	1	Search	8	Office	Chewing gum	New (Lure)	1	New	0.34830040019005537	n/a
29	1	Search	9	Bedroom	Toy train	New (Lure)	3	New	0.8761157998815179	n/a
29	1	Search	10	Office	Wastepaper basket	New (Lure)	3	New	1.0592999001964927	n/a
29	1	Search	11	Bathroom	Pocket mirror	New (Lure)	2	New	1.5066223992034793	n/a
29	1	Search	12	Office	Box files	New (Lure)	2	New	1.1720381993800402	n/a
29	1	Search	13	Bedroom B	Apple	Distractor	3	New	1.1595064997673035	n/a
29	1	Search	14	Bedroom B	Baseball bat	Target	6	Remember	2.29832679964602	1.5598585000261664
29	1	Search	15	Bathroom A	Bathroom scales	Distractor	2	New	1.492565299384296	n/a
29	1	Search	16	Office A	Candy bar	Target	6	Remember	0.501952400431037	1.3278700998052955
29	1	Search	17	Living room	Presents	New (Lure)	1	New	0.11435619927942753	n/a
29	1	Search	18	Bedroom B	Trophy	Target	6	Know	2.635935800150037	2.4239212004467845
29	1	Search	19	Bedroom B	Football	Target	6	Remember	0.21208419930189848	1.9038998000323772
29	1	Search	20	Bedroom	Decorative heads	New (Lure)	2	New	1.074070599861443	n/a
29	1	Search	21	Bathroom A	Toothpaste	Target	5	Remember	1.9702519997954369	2.447823900729418
29	1	Search	22	Office	Desk lamp	New (Lure)	3	New	1.7723179999738932	n/a
29	1	Search	23	Kitchen	Cookbook	New (Lure)	2	New	0.6284722993150353	n/a
29	1	Search	24	Bedroom B	Cereal	Target	5	Remember	6.795803100802004	1.7198693007230759
29	1	Search	25	Bedroom B	Horseshoe	Target	6	Remember	0.12509880028665066	1.783881900832057
29	1	Search	26	Living room	Candy box	New (Lure)	1	New	1.6671529999002814	n/a
29	1	Search	27	Kitchen	Bowl	New (Lure)	2	New	1.6651839995756745	n/a
29	1	Search	28	Kitchen A	Spatula	Target	6	Remember	0.42965770047158003	1.6639254000037909
29	1	Search	29	Office	Keys	New (Lure)	2	New	0.7470593992620707	n/a
29	1	Search	30	Bathroom	Detergent	New (Lure)	2	New	0.40660890005528927	n/a
29	1	Search	31	Office A	Notebook	Distractor	3	New	1.5727295000106096	n/a
29	1	Search	32	Bathroom	Round box	New (Lure)	3	New	2.519179600290954	n/a
29	1	Search	33	Office	Table clock	New (Lure)	2	New	0.46852399967610836	n/a
29	1	Search	34	Office A	Scissors	Target	5	Remember	0.8588036000728607	2.7598639000207186
29	1	Search	35	Bathroom A	Incense sticks	Distractor	2	New	1.0336623005568981	n/a
29	1	Search	36	Bedroom B	Inhaler	Distractor	6	Remember	1.9899629997089505	0.9839005004614592
29	1	Search	37	Kitchen	Blender	New (Lure)	2	New	0.1510199001058936	n/a
29	1	Search	38	Bedroom B	Dustpan	Target	6	Remember	2.4999580001458526	1.3118607001379132
29	1	Search	39	Bedroom	Tie	New (Lure)	1	New	1.1826448999345303	n/a
29	1	Search	40	Living room B	Candle	Target	6	Remember	2.1733576003462076	1.1598578998818994
29	1	Search	41	Bedroom B	Drinking bottle	Target	6	Remember	0.5744000002741814	1.1598789999261498
29	1	Search	42	Living room	Handheld console	New (Lure)	2	New	0.06837300024926662	n/a
29	1	Search	43	Kitchen	Strawberries	New (Lure)	2	New	1.357023499906063	n/a
29	1	Search	44	Office	Air conditioner	New (Lure)	3	New	1.9717167997732759	n/a
29	1	Search	45	Kitchen A	Bowls	Distractor	1	New	1.464804599992931	n/a
29	1	Search	46	Bedroom	Pipe	New (Lure)	2	New	2.603596800006926	n/a
29	1	Search	47	Living room B	Lavalamp	Distractor	2	New	1.036337099969387	n/a
29	1	Search	48	Kitchen A	Cheese grater	Target	6	Remember	1.8352278005331755	1.2318944996222854
29	1	Search	49	Office A	Donuts	Target	6	Remember	0.521760699339211	1.7758860997855663
29	1	Search	50	Living room B	Painting	Target	6	Remember	0.651783300563693	1.9198599997907877
29	1	Search	51	Kitchen	Jugs	New (Lure)	5	Remember	6.845216000452638	2.399909599684179
29	1	Search	52	Bedroom B	Smartwatch	Distractor	3	New	1.087700699456036	n/a
29	1	Search	53	Bathroom A	Rubber duck	Target	6	Remember	0.06863280013203621	1.2558771995827556
29	1	Search	54	Living room B	Record player	Target	6	Remember	2.150527000427246	0.8640053998678923
29	1	Search	55	Office A	Bonsai	Distractor	6	Know	4.331183299422264	1.5037520993500948
