subj	task_num	task	trial_num	scene	obj	timeout	rt
6	2	Search	8	Living room A	Television	0	1.0741730001755059
6	2	Search	9	Bedroom B	Horseshoe	0	2.0282956999726593
6	2	Search	10	Kitchen A	Paper towels	0	0.9880409999750555
6	2	Search	11	Bedroom B	Cereal	0	1.638083899859339
6	2	Search	12	Office A	Calculator	0	1.4104726000223309
6	2	Search	13	Living room A	Loudspeaker	0	5.578894099919125
6	2	Search	14	Office A	Newspaper	0	0.8995497000869364
6	2	Search	15	Kitchen A	Dish rack	0	2.8713769000023603
6	2	Search	16	Living room A	Nachos	0	1.0028637000359595
6	2	Search	17	Bedroom B	Dartboard	0	0.5173979001119733
6	2	Search	18	Bathroom B	Soap dispenser	0	1.5260316000785679
6	2	Search	19	Bathroom B	Pills	0	3.0753196999430656
6	2	Search	20	Kitchen A	Sponge	0	3.2106838000472635
6	2	Search	21	Living room A	Tablet computer	0	0.9951967999804765
6	2	Search	22	Bathroom B	Deodorant spray	0	1.762529200175777
6	2	Search	23	Bedroom B	Baseball bat	0	1.7090795000549406
6	2	Search	24	Kitchen A	Travel mug	0	3.663767699850723
6	2	Search	25	Bedroom B	Dustpan	0	1.1479291999712586
6	2	Search	26	Office A	Candy bar	0	1.1407792000100017
6	2	Search	27	Bedroom B	Football	0	0.7884996999055147
6	2	Search	28	Kitchen A	Cheese grater	0	0.6956615000963211
6	2	Search	29	Kitchen A	Pan	0	0.37893579993397
6	2	Search	30	Bathroom B	Laundry basket	0	0.7667137000244111
6	2	Search	31	Office A	Encyclopedia	0	2.0208322000689805
6	2	Search	32	Bathroom B	Razor	0	2.738090999890119
6	2	Search	33	Office A	Hole puncher	0	0.6513586000073701
6	2	Search	34	Living room A	Remote control	0	0.7352299001067877
6	2	Search	35	Living room A	Fan	0	1.7248925000894815
6	2	Search	36	Office A	Tape dispenser	0	0.8229334000498056
6	2	Search	37	Bedroom B	Headphones	0	2.006004000082612
6	2	Search	38	Kitchen A	Baby bottles	0	0.2922350000590086
6	2	Search	39	Bedroom B	Drinking bottle	0	2.455990399932489
6	2	Search	40	Bathroom B	Manicure set	0	4.253652200102806
6	2	Search	41	Living room A	Pot plant	0	0.7431101999245584
6	2	Search	42	Living room A	Aquarium	0	2.197288000024855
6	2	Search	43	Kitchen A	Bread	0	1.33062839997001
6	2	Search	44	Bathroom B	Curling iron	0	0.6666658001486212
6	2	Search	45	Bedroom B	Trophy	0	0.6918620001524687
6	2	Search	46	Bedroom B	Camera	0	0.43084300006739795
6	2	Search	47	Office A	Scissors	0	1.7418902998324484
6	2	Search	48	Kitchen A	Pizza leftovers	0	0.3397814000491053
6	2	Search	49	Living room A	Vases	0	1.3088862001895905
6	2	Search	50	Office A	Telephone	0	2.40583819989115
