subj	task_num	task	trial_num	scene	obj	obj_type	conf	rk_judg	rt_conf	rt_rkj
6	1	Memorization	1	Living room B	Wall clock	Target	6	Remember	4.198785400018096	4.375996300019324
6	1	Memorization	2	Bedroom A	Lamp	Target	2	New	3.1676696999929845	n/a
6	1	Memorization	3	Bathroom A	Soap bar	Target	6	Remember	1.3210420000832528	5.679077799897641
6	1	Memorization	4	Bedroom A	Lipstick	Target	6	Remember	0.5654583000577986	2.999920800095424
6	1	Memorization	5	Bedroom	Pipe	New (Lure)	1	New	0.8083669000770897	n/a
6	1	Memorization	6	Living room B	Record player	Target	5	Know	1.9245627000927925	2.1359161001164466
6	1	Memorization	7	Kitchen B	Coffee maker	Target	6	Remember	4.724776599789038	3.2638822998851538
6	1	Memorization	8	Living room B	Flowers	Target	6	Know	1.109037300106138	3.3599312000442296
6	1	Memorization	9	Bedroom	Playmat	New (Lure)	1	New	1.5944519999902695	n/a
6	1	Memorization	10	Living room	Stepper	New (Lure)	1	New	0.036040399922057986	n/a
6	1	Memorization	11	Kitchen	Oven dishes	New (Lure)	1	New	2.2694121000822634	n/a
6	1	Memorization	12	Living room	Wreath	New (Lure)	1	New	1.5101749000605196	n/a
6	1	Memorization	13	Office	World map	New (Lure)	1	New	0.41239100019447505	n/a
6	1	Memorization	14	Office	Batteries	New (Lure)	1	New	1.1984572000801563	n/a
6	1	Memorization	15	Office B	Keyboard	Target	6	Remember	1.0594828999601305	2.3199249000754207
6	1	Memorization	16	Office	Shredder	New (Lure)	1	New	1.4135256002191454	n/a
6	1	Memorization	17	Kitchen	Kitchen tools	New (Lure)	1	New	1.10371799999848	n/a
6	1	Memorization	18	Bedroom	Lighter	New (Lure)	1	New	1.8719480999279767	n/a
6	1	Memorization	19	Kitchen	Tangerine	New (Lure)	1	New	0.4299139000941068	n/a
6	1	Memorization	20	Kitchen	Almonds	New (Lure)	1	New	0.3822876999620348	n/a
6	1	Memorization	21	Office	Umbrella	New (Lure)	1	New	0.35593939991667867	n/a
6	1	Memorization	22	Bathroom A	Toilet brush	Target	6	Remember	1.2603065001312643	1.6959092000033706
