subj	task_num	task	trial_num	scene	obj	obj_type	conf	rk_judg	rt_conf	rt_rkj
23	1	Search	1	Living room	Tennis racket	New (Lure)	6	Know	5.921231000684202	3.4399538999423385
23	1	Search	2	Living room B	Cactus	Target	1	New	3.642323900014162	n/a
23	1	Search	3	Bedroom B	Smartwatch	Distractor	1	New	6.13883120007813	n/a
23	1	Search	4	Office A	Encyclopedia	Target	6	Remember	1.2769753001630306	7.479960599914193
23	1	Search	5	Kitchen A	Cheese grater	Target	6	Remember	3.5833257995545864	0.9519109996035695
23	1	Search	6	Bathroom	Shaving mirror	New (Lure)	1	New	1.5352182006463408	n/a
23	1	Search	7	Kitchen A	Bread	Target	6	Remember	1.1812711004167795	2.9599744006991386
23	1	Search	8	Bathroom B	Hourglass	Distractor	1	New	0.41686820052564144	n/a
23	1	Search	9	Office A	Notebook	Distractor	1	New	0.41002129949629307	n/a
23	1	Search	10	Living room B	Crucifix	Distractor	1	New	0.4201349997892976	n/a
23	1	Search	11	Bathroom B	Stones	Distractor	1	New	0.5339580997824669	n/a
23	1	Search	12	Living room B	Cigarettes	Target	6	Remember	0.4438359998166561	1.2637692000716925
23	1	Search	13	Kitchen	Kitchen tools	New (Lure)	1	New	0.6930740000680089	n/a
23	1	Search	14	Living room B	Record player	Target	6	Remember	0.37928650062531233	0.864041700027883
23	1	Search	15	Kitchen	Muffins	New (Lure)	1	New	0.5299546997994184	n/a
23	1	Search	16	Living room	Stepper	New (Lure)	1	New	0.5811791000887752	n/a
23	1	Search	17	Bathroom B	Pills	Target	6	Remember	0.5009393002837896	0.9679293008521199
23	1	Search	18	Office A	Flamingoes	Distractor	1	New	1.224788499996066	n/a
23	1	Search	19	Bedroom B	Dartboard	Target	6	Remember	0.48600300028920174	0.671857200562954
23	1	Search	20	Living room	Robot vacuum	New (Lure)	1	New	0.4774438999593258	n/a
23	1	Search	21	Bedroom B	Horseshoe	Target	6	Remember	0.47695730067789555	0.6078695999458432
23	1	Search	22	Bathroom	Bodywash	New (Lure)	1	New	0.45343080069869757	n/a
23	1	Search	23	Bathroom	Roll-on deodorant	New (Lure)	1	New	0.7006006008014083	n/a
23	1	Search	24	Office A	Donuts	Target	6	Remember	0.43069349974393845	0.46393040008842945
23	1	Search	25	Bedroom	African art	New (Lure)	1	New	0.4273667996749282	n/a
23	1	Search	26	Kitchen A	Baby bottles	Target	6	Remember	0.7050213003531098	0.6078156000003219
23	1	Search	27	Kitchen A	Sponge	Target	6	Remember	1.2004188001155853	0.4478700002655387
23	1	Search	28	Kitchen A	Bowls	Distractor	1	New	0.6092585995793343	n/a
23	1	Search	29	Bedroom B	Statue	Distractor	4	Know	6.017859600484371	0.4078661007806659
23	1	Search	30	Living room B	Laptop	Target	6	Know	5.47027700021863	1.3999910997226834
23	1	Search	31	Living room	Cocktail	New (Lure)	1	New	1.4688907004892826	n/a
23	1	Search	32	Living room	Binoculars	New (Lure)	1	New	1.3107497999444604	n/a
23	1	Search	33	Bathroom	Detergent	New (Lure)	1	New	0.4186994004994631	n/a
23	1	Search	34	Living room	Wreath	New (Lure)	1	New	0.3422894002869725	n/a
23	1	Search	35	Bedroom	Pipe	New (Lure)	1	New	0.3017091006040573	n/a
23	1	Search	36	Kitchen	Jugs	New (Lure)	1	New	0.3051971001550555	n/a
23	1	Search	37	Living room	Toy truck	New (Lure)	1	New	0.3051087995991111	n/a
23	1	Search	38	Living room B	Banjo	Distractor	1	New	0.5855444995686412	n/a
23	1	Search	39	Bathroom B	Hairbrush	Target	6	Remember	0.5190915996208787	1.2398926997557282
23	1	Search	40	Office A	Telephone	Target	6	Remember	0.34552459977567196	0.42387149948626757
23	1	Search	41	Bathroom	Sanitizer dispenser	New (Lure)	1	New	0.49759589973837137	n/a
23	1	Search	42	Bedroom	Toy blocks	New (Lure)	1	New	0.3795120995491743	n/a
23	1	Search	43	Bedroom B	Headphones	Target	1	New	0.3004390001296997	n/a
23	1	Search	44	Kitchen A	Travel mug	Target	4	Know	3.089050100184977	0.27191870007663965
23	1	Search	45	Bathroom B	Laundry basket	Target	6	Remember	0.4735679002478719	0.4238568991422653
23	1	Search	46	Kitchen	Ginger	New (Lure)	1	New	0.6433063000440598	n/a
23	1	Search	47	Kitchen	Tangerine	New (Lure)	1	New	3.1699571004137397	n/a
23	1	Search	48	Kitchen A	Child's drawing	Distractor	1	New	0.5567610003054142	n/a
23	1	Search	49	Bedroom B	Drinking bottle	Target	4	Know	1.4844994004815817	0.6558795999735594
23	1	Search	50	Living room	Candles	New (Lure)	1	New	0.4843971999362111	n/a
23	1	Search	51	Kitchen	Chocolates	New (Lure)	1	New	0.49814380053430796	n/a
23	1	Search	52	Bathroom B	Plunger	Target	6	Remember	0.5213436000049114	0.6719165993854403
23	1	Search	53	Bedroom B	Baseball bat	Target	6	Remember	0.4973403997719288	0.6239015003666282
23	1	Search	54	Living room B	Wall clock	Target	6	Remember	0.5808034995570779	0.41593239922076464
23	1	Search	55	Kitchen	Strawberries	New (Lure)	1	New	1.3957919999957085	n/a
