subj	task_num	task	trial_num	scene	obj	timeout	rt
27	1	Search	1	Office B	Keyboard	0	1.1557903997600079
27	1	Search	2	Kitchen A	Pan	0	0.7358560999855399
27	1	Search	3	Office B	Printer	0	0.8929121000692248
27	1	Search	4	Living room B	Painting	0	0.8829258996993303
27	1	Search	5	Bedroom B	Headphones	0	1.6577043998986483
27	1	Search	6	Kitchen A	Dish rack	0	2.686233900487423
27	1	Search	7	Bathroom A	Soap bar	0	1.7073340006172657
27	1	Search	8	Bathroom A	Toothbrushes	0	1.1358066005632281
27	1	Search	9	Living room B	Cigarettes	0	1.1067821001634002
27	1	Search	10	Office B	CD	0	1.4193911999464035
27	1	Search	11	Bedroom B	Drinking bottle	0	1.2350332997739315
27	1	Search	12	Kitchen A	Spatula	0	1.4689847994595766
27	1	Search	13	Living room B	Record player	0	0.9163944004103541
27	1	Search	14	Living room B	Flowers	0	0.9469533003866673
27	1	Search	15	Bedroom B	Cereal	0	1.1575897000730038
27	1	Search	16	Kitchen A	Travel mug	0	2.1663090996444225
27	1	Search	17	Office B	Paper racks	0	1.2617207998409867
27	1	Search	18	Bathroom A	Toilet paper	0	1.1080895001068711
27	1	Search	19	Bathroom A	Rubber duck	0	0.7655603000894189
27	1	Search	20	Bedroom B	Dustpan	0	0.8827530993148685
27	1	Search	21	Bedroom B	Football	0	0.6822172002866864
27	1	Search	22	Kitchen A	Pizza leftovers	0	0.6685469001531601
27	1	Search	23	Bathroom A	Shampoo	0	3.3976093996316195
27	1	Search	24	Kitchen A	Bread	0	1.2101157000288367
27	1	Search	25	Bedroom B	Horseshoe	0	1.8677422003820539
27	1	Search	26	Bathroom A	Hair dryer	0	2.669251499697566
27	1	Search	27	Office B	Computer screen	0	0.8434560997411609
27	1	Search	28	Living room B	Laptop	0	0.8769094003364444
27	1	Search	29	Living room B	Mug	0	1.0110753001645207
27	1	Search	30	Bathroom A	Toothpaste	0	0.8366417000070214
27	1	Search	31	Bathroom A	Toilet brush	0	0.7709298999980092
27	1	Search	32	Kitchen A	Sponge	0	1.5400900999084115
27	1	Search	33	Office B	Sandwich	0	1.1890626000240445
27	1	Search	34	Bathroom A	Slippers	0	1.2207599002867937
27	1	Search	35	Bedroom B	Dartboard	0	0.852899800054729
27	1	Search	36	Office B	Multi socket	0	1.052735399454832
27	1	Search	37	Bathroom A	Comb	0	1.0131975999101996
27	1	Search	38	Kitchen A	Cheese grater	0	1.339864700101316
27	1	Search	39	Living room B	Candle	0	2.4202410001307726
27	1	Search	40	Bedroom B	Camera	0	1.6845086002722383
27	1	Search	41	Kitchen A	Baby bottles	0	1.1695305993780494
27	1	Search	42	Office B	Ruler	0	1.4778726994991302
27	1	Search	43	Kitchen A	Paper towels	0	0.9174828995019197
27	1	Search	44	Office B	Parcel	0	1.3297245996072888
27	1	Search	45	Living room B	Cactus	0	1.7084027994424105
27	1	Search	46	Bedroom B	Baseball bat	0	1.303571599535644
27	1	Search	47	Living room B	Wall clock	0	1.0409963997080922
27	1	Search	48	Living room B	Radio	0	1.3424018993973732
27	1	Search	49	Bedroom B	Trophy	0	1.2086942000314593
27	1	Search	50	Office B	Globe	0	0.8636870998889208
27	2	Memorization	1	Bathroom B	Pills	n/a	0.8498207817312109
27	2	Memorization	2	Bedroom A	Lamp	n/a	0.5958406637796105
27	2	Memorization	3	Office A	Calendar	n/a	1.1691344438174398
27	2	Memorization	4	Kitchen B	Coffee maker	n/a	1.332336742389002
27	2	Memorization	5	Living room A	Remote control	n/a	0.9320720459918528
27	2	Memorization	6	Kitchen B	Kitchen herbs	n/a	1.3774750510522553
27	2	Memorization	7	Bedroom A	Alarm clock	n/a	1.3095241595629536
27	2	Memorization	8	Office A	Encyclopedia	n/a	0.7778207536824474
27	2	Memorization	9	Living room A	Vases	n/a	0.6124854522404048
27	2	Memorization	10	Bedroom A	Hand fan	n/a	0.6755572956280429
27	2	Memorization	11	Living room A	Television	n/a	1.358080923957647
27	2	Memorization	12	Bathroom B	Towel stack	n/a	0.5912286961431478
27	2	Memorization	13	Bedroom A	Basketball	n/a	0.7904209902307489
27	2	Memorization	14	Living room A	Nachos	n/a	1.0666788297186647
27	2	Memorization	15	Bathroom B	Manicure set	n/a	0.6878681752916661
27	2	Memorization	16	Office A	Scissors	n/a	0.6021529875016353
27	2	Memorization	17	Office A	Telephone	n/a	0.9301965980107073
27	2	Memorization	18	Office A	Hole puncher	n/a	1.2187318143718555
27	2	Memorization	19	Bathroom B	Soap dispenser	n/a	1.1530033466626675
27	2	Memorization	20	Living room A	Loudspeaker	n/a	1.1007518769781108
27	2	Memorization	21	Kitchen B	Pots	n/a	1.3659740357392174
27	2	Memorization	22	Living room A	Aquarium	n/a	1.3974970631817194
27	2	Memorization	23	Bedroom A	Sunglasses	n/a	1.3001512212751454
27	2	Memorization	24	Office A	Tape dispenser	n/a	0.7956027590154459
27	2	Memorization	25	Bedroom A	Clothes hanger	n/a	0.9690462382074203
27	2	Memorization	26	Living room A	Tablet computer	n/a	1.1650863483583829
27	2	Memorization	27	Kitchen B	Turkey	n/a	0.6400402045643742
27	2	Memorization	28	Office A	Newspaper	n/a	1.19005446186105
27	2	Memorization	29	Bedroom A	Lipstick	n/a	0.9163714169764962
27	2	Memorization	30	Kitchen B	Corkscrew	n/a	0.6998325642912668
27	2	Memorization	31	Kitchen B	Pepper mill	n/a	1.0957030386031597
27	2	Memorization	32	Kitchen B	Broom	n/a	0.7563051564064313
27	2	Memorization	33	Office A	Candy bar	n/a	0.9117058375207595
27	2	Memorization	34	Living room A	Fan	n/a	1.327671906807828
27	2	Memorization	35	Kitchen B	Buns	n/a	0.8912327385809983
27	2	Memorization	36	Kitchen B	Microwave	n/a	0.7404660632552043
27	2	Memorization	37	Bathroom B	Hairbrush	n/a	0.6658388548571605
27	2	Memorization	38	Bathroom B	Deodorant spray	n/a	1.411620517860803
27	2	Memorization	39	Bathroom B	Curling iron	n/a	0.7866948339819535
27	2	Memorization	40	Bathroom B	Razor	n/a	1.3654342577837002
27	2	Memorization	41	Bedroom A	Poster	n/a	0.8869762575719764
27	2	Memorization	42	Office A	Calculator	n/a	1.1711230487375626
27	2	Memorization	43	Living room A	Books	n/a	1.4142336999094365
27	2	Memorization	44	Bathroom B	Laundry basket	n/a	1.290034873283295
27	2	Memorization	45	Office A	Donuts	n/a	1.0963901480173042
27	2	Memorization	46	Bedroom A	Pillow	n/a	0.6596288702636685
27	2	Memorization	47	Bedroom A	Handbag	n/a	0.9803496312294767
27	2	Memorization	48	Living room A	Pot plant	n/a	0.8827747146924548
27	2	Memorization	49	Kitchen B	Soup	n/a	0.52445514703671
27	2	Memorization	50	Bathroom B	Plunger	n/a	1.1752056208930548
