subj	task_num	task	trial_num	scene	obj	obj_type	conf	rk_judg	rt_conf	rt_rkj
11	1	Search	1	Kitchen	Muffins	New (Lure)	1	New	1.454812299925834	n/a
11	1	Search	2	Living room B	Cigarettes	Target	6	Remember	0.12425250001251698	2.6560164999682456
11	1	Search	3	Living room B	Crucifix	Distractor	6	Remember	1.1556917000561953	2.447861799970269
11	1	Search	4	Living room B	Radio	Target	5	Know	0.6196891001891345	2.7358522000722587
11	1	Search	5	Living room B	Record player	Target	6	Remember	0.8580688000656664	1.183863899903372
11	1	Search	6	Bathroom	Bucket	New (Lure)	2	New	1.7068142001517117	n/a
11	1	Search	7	Bathroom B	Laundry basket	Target	6	Remember	7.377960699843243	1.8878444000147283
11	1	Search	8	Living room	Christmas stocking	New (Lure)	1	New	1.5628467998467386	n/a
11	1	Search	9	Living room B	Flowers	Target	6	Remember	1.6514454998541623	1.3679077001288533
11	1	Search	10	Bedroom A	Stool	Distractor	3	New	1.6662516000214964	n/a
11	1	Search	11	Kitchen	Cutting board	New (Lure)	3	New	0.4310415000654757	n/a
11	1	Search	12	Office B	Letter holder	Distractor	4	Know	1.6594637997914106	1.6320096000563353
11	1	Search	13	Bathroom B	Razor	Target	5	Know	2.7884054000023752	1.4159163001459092
11	1	Search	14	Bathroom	Necklace	New (Lure)	1	New	1.271295899990946	n/a
11	1	Search	15	Bedroom A	Hand fan	Target	1	New	0.5019036999437958	n/a
11	1	Search	16	Living room	Ornaments	New (Lure)	1	New	0.6018523999955505	n/a
11	1	Search	17	Bathroom	Sock	New (Lure)	1	New	0.586591400206089	n/a
11	1	Search	18	Bedroom A	Handbag	Target	1	New	0.9536487001460046	n/a
11	1	Search	19	Living room	Wheeled walker	New (Lure)	3	New	1.9348250001203269	n/a
11	1	Search	20	Kitchen	Serving cart	New (Lure)	1	New	0.8833031000103801	n/a
11	1	Search	21	Bedroom	Pipe	New (Lure)	1	New	0.5882088001817465	n/a
11	1	Search	22	Kitchen A	Baby bottles	Target	6	Remember	1.035264200065285	1.5919345999136567
11	1	Search	23	Kitchen	Blender	New (Lure)	2	New	1.4908844998572022	n/a
11	1	Search	24	Kitchen A	Pan	Target	6	Remember	1.1017958999145776	1.5759380001109093
11	1	Search	25	Office B	Multi socket	Target	6	Remember	0.9414044001605362	1.1119097999762744
11	1	Search	26	Bedroom A	Decorative owl	Distractor	3	New	3.2752410999964923	n/a
11	1	Search	27	Bedroom	Tie	New (Lure)	3	New	1.9972471001092345	n/a
11	1	Search	28	Bathroom B	Plunger	Target	6	Remember	0.9321586999576539	1.1679102000780404
11	1	Search	29	Living room B	Wall clock	Target	4	Know	1.1212883999105543	1.4477360001765192
11	1	Search	30	Bathroom	Golden branches	New (Lure)	1	New	1.7405089000239968	n/a
11	1	Search	31	Living room B	Clef	Distractor	3	New	1.0565791998524219	n/a
11	1	Search	32	Bedroom A	Lamp	Target	2	New	1.1540568999480456	n/a
11	1	Search	33	Kitchen	Champagne	New (Lure)	1	New	0.595509700011462	n/a
11	1	Search	34	Bathroom B	Stones	Distractor	2	New	0.483789199963212	n/a
