subj	task_num	task	trial_num	scene	obj	obj_type	conf	rk_judg	rt_conf	rt_rkj
24	1	Memorization	1	Bathroom A	Toothbrushes	Target	6	Remember	4.364467600360513	3.0798531007021666
24	1	Memorization	2	Living room B	Cigarettes	Target	6	Remember	1.3884356003254652	1.3678219001740217
24	1	Memorization	3	Bathroom	Electric toothbrush	New (Lure)	1	New	2.8923143995925784	n/a
24	1	Memorization	4	Kitchen	Bowl	New (Lure)	1	New	0.9549491005018353	n/a
24	1	Memorization	5	Living room	Ferrero Rocher glass	New (Lure)	1	New	0.9247273001819849	n/a
24	1	Memorization	6	Bathroom	Cleaning agent	New (Lure)	2	New	4.396340699866414	n/a
24	1	Memorization	7	Office	Box files	New (Lure)	2	New	1.8167436001822352	n/a
24	1	Memorization	8	Living room B	Lavalamp	Distractor	1	New	0.9981509996578097	n/a
24	1	Memorization	9	Kitchen	Serving cart	New (Lure)	2	New	1.9029542999342084	n/a
24	1	Memorization	10	Bedroom A	Jewelry	Distractor	2	New	1.0421639000996947	n/a
24	1	Memorization	11	Bedroom	Wooden squirrel	New (Lure)	1	New	0.5326110003516078	n/a
24	1	Memorization	12	Bathroom	Thermometer	New (Lure)	1	New	1.3327189004048705	n/a
24	1	Memorization	13	Bathroom A	Rubber duck	Target	6	Remember	1.0545217003673315	2.1759069999679923
24	1	Memorization	14	Bedroom A	Stool	Distractor	1	New	0.9630609005689621	n/a
24	1	Memorization	15	Kitchen B	Pots	Target	6	Remember	1.1410900000482798	1.4001822005957365
24	1	Memorization	16	Bathroom A	Bathroom scales	Distractor	1	New	1.4370523998513818	n/a
24	1	Memorization	17	Kitchen	Almonds	New (Lure)	2	New	1.4913357002660632	n/a
24	1	Memorization	18	Living room	Toy ball	New (Lure)	2	New	0.36737219989299774	n/a
24	1	Memorization	19	Bathroom	Sanitizer dispenser	New (Lure)	2	New	0.8040175000205636	n/a
24	1	Memorization	20	Living room	Ornaments	New (Lure)	2	New	0.43653540033847094	n/a
24	1	Memorization	21	Office	Briefcase	New (Lure)	2	New	0.49169360008090734	n/a
24	1	Memorization	22	Bedroom	African art	New (Lure)	2	New	0.36532730050385	n/a
24	1	Memorization	23	Kitchen	Vacuum cleaner	New (Lure)	2	New	0.5330481994897127	n/a
24	1	Memorization	24	Living room B	Wall clock	Target	6	Remember	0.6594460997730494	1.791916599497199
24	1	Memorization	25	Office	Tower computer	New (Lure)	1	New	1.9504851000383496	n/a
24	1	Memorization	26	Living room	VR headset	New (Lure)	1	New	0.6278988001868129	n/a
24	1	Memorization	27	Bedroom A	Alarm clock	Target	6	Remember	0.9864372005686164	1.655943900346756
24	1	Memorization	28	Bathroom	Perfume	New (Lure)	1	New	1.1081692995503545	n/a
24	1	Memorization	29	Kitchen B	Banana	Distractor	2	New	2.3973717000335455	n/a
24	1	Memorization	30	Living room	Piece of cake	New (Lure)	2	New	0.4790139999240637	n/a
24	1	Memorization	31	Kitchen B	Soup	Target	6	Remember	0.9560401998460293	1.6638443004339933
24	1	Memorization	32	Bathroom A	Comb	Target	6	Remember	0.9862671000882983	1.6158344997093081
24	1	Memorization	33	Bedroom	Rattle	New (Lure)	1	New	1.2788842003792524	n/a
24	1	Memorization	34	Bathroom A	Slippers	Target	6	Remember	2.5073313005268574	1.9919421998783946
24	1	Memorization	35	Office	Cell phone	New (Lure)	1	New	1.1722751995548606	n/a
24	1	Memorization	36	Bedroom A	Clothes hanger	Target	6	Remember	1.0094066997990012	1.159867100417614
24	1	Memorization	37	Bathroom	Shaving gel	New (Lure)	1	New	1.4439570000395179	n/a
24	1	Memorization	38	Kitchen B	Pepper mill	Target	6	Remember	0.31012719962745905	1.4158413000404835
24	1	Memorization	39	Bathroom A	Hair dryer	Target	6	Remember	1.0671800002455711	1.5838254000991583
24	1	Memorization	40	Living room	Advent calendar	New (Lure)	1	New	0.30705960001796484	n/a
24	1	Memorization	41	Bedroom A	Sunglasses	Target	2	New	3.196693900041282	n/a
24	1	Memorization	42	Office	World map	New (Lure)	5	Know	5.402647500857711	0.8077654000371695
24	1	Memorization	43	Bedroom	DVD	New (Lure)	3	New	7.3295432003214955	n/a
24	1	Memorization	44	Living room B	Metronome	Distractor	1	New	0.9783686995506287	n/a
24	1	Memorization	45	Office B	Paper racks	Target	3	New	6.779435800388455	n/a
24	1	Memorization	46	Bedroom	Pine cones	New (Lure)	1	New	0.29356739949434996	n/a
24	1	Memorization	47	Living room B	Mug	Target	6	Remember	1.0168604999780655	1.4079235000535846
24	1	Memorization	48	Kitchen B	Coffee maker	Target	6	Remember	0.7149152997881174	1.0318882996216416
24	1	Memorization	49	Kitchen B	Kitchen herbs	Target	6	Remember	2.2300370996817946	1.455910200253129
24	1	Memorization	50	Kitchen B	Toaster	Distractor	2	New	10.732483100146055	n/a
24	1	Memorization	51	Bedroom A	Handbag	Target	3	New	1.8873546998947859	n/a
24	1	Memorization	52	Bathroom A	Wall lamp	Distractor	1	New	1.2857015999034047	n/a
24	1	Memorization	53	Office	Keys	New (Lure)	1	New	0.2925192005932331	n/a
24	1	Memorization	54	Bedroom	Decorative wood	New (Lure)	1	New	1.0238648997619748	n/a
24	1	Memorization	55	Kitchen	Tea	New (Lure)	1	New	0.5249167997390032	n/a
24	1	Memorization	56	Living room B	Flowers	Target	6	Remember	0.97173469979316	1.6399162001907825
24	1	Memorization	57	Office B	Computer screen	Target	6	Remember	0.3828585995361209	1.1519306991249323
24	1	Memorization	58	Bathroom	Shaving mirror	New (Lure)	2	New	1.5143009005114436	n/a
24	1	Memorization	59	Living room B	Banjo	Distractor	1	New	0.7496732994914055	n/a
24	1	Memorization	60	Office	Car key	New (Lure)	1	New	0.6136827999725938	n/a
24	1	Memorization	61	Kitchen B	Broom	Target	6	Remember	1.3660418996587396	1.8319195006042719
24	1	Memorization	62	Bathroom	Shower brush	New (Lure)	3	New	1.9685191996395588	n/a
24	1	Memorization	63	Living room B	Cactus	Target	1	New	0.9501486998051405	n/a
24	1	Memorization	64	Living room	Toy bricks	New (Lure)	1	New	0.30474499985575676	n/a
