subj	task_num	task	trial_num	scene	obj	obj_type	conf	rk_judg	rt_conf	rt_rkj
5	1	Search	1	Office	Table clock	New (Lure)	1	New	3.0723114000011265	n/a
5	1	Search	2	Bathroom	Bodywash	New (Lure)	1	New	0.47172930000124325	n/a
5	1	Search	3	Office A	Notebook	Distractor	6	Remember	0.1322483000003558	4.73592009999993
5	1	Search	4	Bedroom	Tie	New (Lure)	2	New	0.028261499999644002	n/a
5	1	Search	5	Office A	Calculator	Target	5	Remember	1.8543687999990652	4.671808900000542
5	1	Search	6	Living room	VR headset	New (Lure)	1	New	3.50922029999856	n/a
5	1	Search	7	Bathroom	Roll-on deodorant	New (Lure)	1	New	1.3877408999996987	n/a
5	1	Search	8	Bathroom	Cups	New (Lure)	1	New	0.51593000000139	n/a
5	1	Search	9	Office A	Whisky	Distractor	1	New	0.3566993000004004	n/a
5	1	Search	10	Living room A	Remote control	Target	4	Know	1.5726584999993065	3.0719198000006145
5	1	Search	11	Office A	Bonsai	Distractor	1	New	1.027456899999379	n/a
5	1	Search	12	Office	Keys	New (Lure)	3	New	1.242624700000306	n/a
5	1	Search	13	Office A	Donuts	Target	5	Know	1.637408200000209	2.1039388999997755
5	1	Search	14	Living room	Stepper	New (Lure)	1	New	1.093835300000137	n/a
5	1	Search	15	Kitchen	Lucky cat	New (Lure)	1	New	0.7329860999998346	n/a
5	1	Search	16	Living room	Candles	New (Lure)	2	New	0.7327872999994725	n/a
5	1	Search	17	Kitchen B	Banana	Distractor	3	New	1.294132200000604	n/a
5	1	Search	18	Bedroom	Teddy bear	New (Lure)	3	New	1.331541900000957	n/a
5	1	Search	19	Bedroom	Telescope	New (Lure)	3	New	0.606622299999799	n/a
5	1	Search	20	Office	Tower computer	New (Lure)	3	New	0.7495987999991485	n/a
5	1	Search	21	Bedroom	Blanket	New (Lure)	3	New	0.5069612999996025	n/a
5	1	Search	22	Office	Umbrella	New (Lure)	3	New	0.4355550000000221	n/a
5	1	Search	23	Bathroom B	Manicure set	Target	6	Remember	0.757182900000771	1.815938300000198
