subj	task_num	task	trial_num	scene	obj	timeout	rt
26	2	Search	33	Living room A	Fan	0	5.252431100234389
26	2	Search	34	Bathroom B	Plunger	0	0.5569580998271704
26	2	Search	35	Kitchen B	Corkscrew	0	0.7142042992636561
26	2	Search	36	Living room A	Remote control	0	0.7897389000281692
26	2	Search	37	Living room A	Vases	0	3.2837060997262597
26	2	Search	38	Bathroom B	Towel stack	0	0.48813499975949526
26	2	Search	39	Bedroom A	Basketball	0	1.0120728993788362
26	2	Search	40	Bedroom A	Handbag	0	0.9487088993191719
26	2	Search	41	Bedroom A	Pillow	0	0.4192613000050187
26	2	Search	42	Living room A	Books	0	1.270261399447918
26	2	Search	43	Bathroom B	Manicure set	0	5.335899600759149
26	2	Search	44	Bedroom A	Lamp	0	1.4901902005076408
26	2	Search	45	Office B	Multi socket	0	1.2568222004920244
26	2	Search	46	Kitchen B	Pepper mill	0	0.8352421997115016
26	2	Search	47	Kitchen B	Coffee maker	0	1.8052465999498963
26	2	Search	48	Office B	CD	0	1.216957800090313
26	2	Search	49	Bathroom B	Soap dispenser	0	1.141855999827385
26	2	Search	50	Kitchen B	Microwave	0	1.0211691996082664
